,PitchRight,RollRight,YawRight,WristPosZRight,ElbowPosYRight,ElbowPosZRight,GrabStrenthRight,GrabAngleRight,PinchStrengthRight,TimeLeft,PitchLeft,RollLeft,YawLeft,WristPosXLeft,WristPosYLeft,ElbowposXLeft,GrabStrenthLeft,GrabAngleLeft,PinchStrengthLeft,label,PositionXDiff,PositionYDiff,PositionZDiff,xyzTotal,velxyzTotal
2285,0.4941056,-0.2061548,-0.2245449,84.02001,30.67127,310.0913,0.150913,1.316393,0.2851829,53.42820000000006,0.4245814,-2.991698,0.2727572,-109.1149,101.6922,-258.0307,1.0,3.141593,0.7918673,Alone,9.993859999999998,11.43640000000002,115.45966999999999,116.45429953062488,803.5222638690194
2286,0.4374675,-0.1185357,-0.4166718,89.21309,72.30518,330.6326,0.0,1.11778,0.0,53.51150000000007,0.240751,3.020035,0.1285909,-121.483,93.97532,-239.6391,0.6336513,2.783926,1.0,Alone,49.8595,19.82589999999999,130.48079,141.08250284880864,227.43960876154637
2287,0.3863786,-0.03749805,-0.4438396,85.91602,92.65172,329.6597,0.0,1.057786,0.0,53.59390000000008,0.1530074,2.750428,-0.1391573,-128.7435,101.2211,-206.7597,1.0,2.892162,0.7743899,Alone,41.05860000000001,13.709700000000012,127.73273,134.86813864402112,330.36740847942707
2288,0.4248574,-0.03848537,-0.3715029,68.49741,71.26247,304.869,0.0,1.050074,0.06677113,53.676700000000096,0.3791304,2.270138,-0.2470854,-145.7484,123.9608,-256.29,0.6250479,1.871719,0.7027193,Alone,-13.140999999999991,-18.001100000000008,105.20882900000001,107.54358735769065,827.3861888272097
2289,0.4437002,0.02155505,-0.1982398,58.63039,50.74539,287.0064,0.02530679,1.177837,0.2482514,53.7595,0.7276195,1.437506,0.008652451,-150.4411,142.9315,-246.7721,0.0,0.2720529,0.0,Alone,-59.30576000000001,-40.703100000000006,77.46959100000001,105.7140153834622,662.0620321541782
2290,0.5884734,0.1426686,-0.06686949,56.5401,48.53967,279.4986,0.2204198,1.461282,0.321557,53.8424,0.7567697,1.080701,0.2346633,-141.4834,143.2688,-270.8758,0.0,0.0,0.0,Alone,-111.281734,-30.82049999999998,61.75146699999999,130.9456804134785,621.4098056828467
2291,0.5831714,0.1278999,0.16375,73.62754,-27.62661,288.7896,0.3167543,1.594924,0.1552396,53.92520000000002,0.6718055,0.8196723,0.429077,-133.7784,136.1385,-279.8273,0.0,0.0,0.0,Alone,-55.759710000000005,-13.411300000000011,69.71853899999999,90.27559419504598,274.81012921473615
2292,0.5527593,0.06034139,0.2365418,93.31332,-73.57469,291.0411,0.404839,1.791372,0.3971988,54.00810000000001,0.5325864,0.6232671,0.6037975,-132.6686,136.7518,-275.3229,0.0,0.0,0.0,Alone,-29.94195,-19.476,78.30282,86.06489740745003,263.3227290773022
2293,0.4504211,-0.03168532,0.1109202,107.6191,-28.25688,350.8112,1.0,2.313476,0.398986,54.09090000000003,0.446711,0.3924964,0.805378,-137.5544,140.8954,-301.6706,0.0,0.01208863,0.0,Alone,-48.707300000000004,-44.06669999999998,63.37826,91.27474438642706,706.5202424643226
2294,0.224668,-0.07481769,-0.08490329,109.7561,9.046436,370.1241,1.0,2.246326,0.2670755,54.17370000000005,-0.05288973,0.0446603,0.9789865,-145.5487,157.6304,-323.5559,0.1638137,1.23491,0.0,Alone,-69.55829,-57.4156,38.241879000000004,97.96605606297898,722.1617679747134
2295,0.3491348,-0.2921956,-0.2189631,94.19505,32.0389,355.27,1.0,2.437583,0.3900459,54.25650000000008,-0.7176423,-0.2796223,1.130197,-145.5208,167.186,-346.955,0.2489918,1.034509,0.0,Alone,-21.784870000000005,-35.6181,3.5029000000000003,41.89868633903574,669.3219161640259
2296,0.385444,-0.161195,-0.2327488,83.61749,58.04212,306.7874,0.0915802,1.153807,0.0,54.33980000000008,-0.8822808,-0.3008687,1.260326,-152.7597,170.6403,-368.0877,0.04224028,0.8809468,0.0,Alone,-9.363870000000006,-9.075800000000015,-24.90101,28.108939966441287,532.3014093217819
2297,0.5026848,-0.1109474,-0.2018285,66.13277,26.85518,242.5045,0.0,0.8061358,0.0,54.42240000000004,-1.296538,-0.2439535,1.490636,-164.1021,165.5333,-362.1571,0.0,1.030475,0.0,Alone,-35.77191,14.854100000000017,-55.391103,67.59029607432349,636.42111987786
2298,0.6685469,-0.005524599,-0.05864089,64.83445,28.78633,271.5374,0.0,0.6229269,0.0,54.505,-1.726093,-0.3563881,1.621921,-160.3384,165.7109,-360.8266,0.2808971,1.544103,0.6775265,Alone,-77.63301,30.956099999999992,-63.485605,104.9551638133452,564.7893674529863
2299,0.7247971,0.04016694,0.1757769,79.98088,28.05754,301.6426,0.2070802,1.047074,0.0,54.58820000000003,-2.724029,-0.5872111,2.065484,-163.4724,166.797,-348.3557,0.196587,1.77986,0.0,Alone,-85.81209000000001,17.0685,-62.09465,107.28836861953211,410.25567261346004
2300,0.4901891,-0.593232,0.1455064,96.70161,-10.26429,309.6136,0.170569,1.08076,0.0,54.67079999999999,2.977939,-0.7603034,2.492241,-152.3011,156.7022,-354.153,0.8129579,1.993091,0.0,Alone,-74.97579999999999,-18.301600000000008,-61.18428999999999,98.48774792330312,410.8663547028375
2301,0.3556192,-1.489089,0.1103319,106.5856,37.64443,359.4545,0.0,0.678511,0.0,54.753600000000006,2.690057,-0.85036,2.699761,-140.4137,145.3989,-346.0849,0.0,2.520487,0.1846842,Alone,-75.76968,-38.27370000000002,-53.71726999999999,100.45628708669905,310.53161132380984
2302,0.251456,-2.322638,0.186773,99.62686,23.8773,352.2701,0.0,0.5444167,0.0,54.836400000000026,2.454608,-1.025592,2.795809,-134.9198,148.7276,-324.8178,0.0,2.594247,0.8715127,Alone,-73.90342999999999,-60.78020000000001,-59.29039,112.56686912301062,337.9972617736827
2303,0.06650276,-2.838487,0.2834372,90.49257,17.34908,346.7496,0.0,0.9070612,0.0,54.919200000000046,2.385269,-1.242725,2.780106,-133.2856,160.1311,-303.5873,0.0,2.585286,0.8240344,Alone,-69.09043,-87.0701,-66.8777,129.7201471972835,280.9388746445954
2304,-0.02459395,-2.85971,0.2684268,88.18835,24.61584,346.6424,0.0,0.8128527,0.0,55.00200000000007,2.118815,-1.512001,2.606156,-132.4406,162.4327,-280.4055,0.0,2.625095,0.7142138,Alone,-78.19284999999999,-104.1455,-62.013000000000005,144.24291708909834,242.86045026122386
2305,-0.0007126229,-2.735849,0.2988427,85.611,31.2296,346.7971,0.0,0.8674219,0.0,55.08490000000006,1.88356,-1.999374,2.061497,-137.8397,179.8663,-273.25,0.2942159,2.798382,0.0,Alone,-73.61875,-122.0514,-60.17071,154.71515418803227,157.2194328566135
2306,0.07877889,-2.56298,0.3188687,88.29911,58.30782,354.6875,0.0,0.9594741,0.0,55.16770000000008,1.5894,-2.137722,1.599586,-135.0956,176.6485,-283.8689,0.0,2.390305,0.0,Alone,-70.28007000000001,-109.6437,-44.536359999999995,137.63908075450263,366.19722640654584
2307,0.2586603,-2.683809,0.2554585,78.22305,60.65348,346.6904,0.0,0.568941,0.0,55.25060000000008,1.30663,-2.345376,1.242139,-133.2353,173.6112,-276.9408,0.0,2.031623,0.0,Alone,-63.69884,-98.9639,-39.459399,124.1307370879461,128.51109995258037
2308,0.2053111,-2.744764,0.2994376,71.55595,68.45654,342.312,0.2087297,1.811562,0.0,55.33350000000007,1.072673,-2.563445,1.015919,-133.5967,169.1968,-283.5313,0.0,1.898849,0.0,Alone,-57.41962,-101.73850000000002,-34.370192,121.77456730085831,213.61615685375403
2309,0.2209656,-2.680968,0.4144267,69.41825,96.91274,341.7314,0.0,2.63915,0.02141275,55.4162,0.8255082,-2.893504,0.8705409,-137.446,171.5349,-292.853,0.0,1.906776,0.0,Alone,-57.05213,-105.351,-21.707100999999998,121.75786205564346,152.6491534465939
2310,0.1612457,-2.680807,0.372365,71.49757,103.0445,343.6824,0.6176182,2.964827,0.051164,55.49900000000002,0.634088,-2.98663,0.8375936,-140.8543,174.9474,-294.8955,0.1074812,1.809813,0.0,Alone,-60.11906,-109.69740000000002,-12.117798,125.67681556441669,91.04577210266977
2311,0.2461086,-2.665583,0.376455,67.46788,105.5924,339.1261,0.0,1.847161,0.0,55.58190000000002,0.5101721,-3.01591,0.8169085,-141.7833,174.9503,-286.1714,0.07377829,1.706649,0.0,Alone,-58.590920000000004,-105.1315,-8.091947300000001,120.62755825184549,43.919363099532426
2312,0.3082587,-2.730871,0.2906103,65.15807,84.28728,337.4403,0.0,0.6609849,0.0,55.66470000000004,0.4736761,-3.055863,0.7815304,-140.3385,175.5411,-285.6999,0.07485641,1.544738,0.0,Alone,-59.43722999999999,-99.7519,-6.707825,116.31087988624935,88.51059625000738
2313,0.3713012,-2.715468,0.270291,64.00221,45.54695,333.2211,0.0,0.8416495,0.0,55.74750000000006,0.60357,-2.996956,0.7649536,-140.1963,175.7786,-291.9357,0.0225456,1.349421,0.0,Alone,-63.54104,-101.268,-8.815201,119.87651712054368,217.1090900760894
2314,0.4386731,-2.672023,0.278705,67.48219,55.99846,338.5666,0.0,1.651076,0.1645633,55.83040000000005,0.9494722,-2.752506,0.9102714,-139.8195,174.1324,-295.651,0.0,1.572489,0.0,Alone,-67.35862,-112.76979999999999,-14.097329000000002,132.10959906561914,156.22478184031044
2315,0.4662527,-2.737337,0.2242878,67.73383,42.90903,337.0901,0.0,1.568788,0.06510869,55.9135,1.372276,-2.158315,1.21451,-139.8553,183.9505,-291.8101,0.0,2.633121,0.0,Alone,-77.67602,-130.4148,-32.210821,155.17448608445412,372.57404852367506
2316,0.4645875,-2.663936,0.2381903,69.31519,33.30437,337.2376,0.0,1.754549,0.0,55.996000000000095,1.622564,-1.875989,1.718823,-143.3716,183.7753,-303.0233,0.4879384,3.141593,0.446948,Alone,-86.13094000000001,-131.67649999999998,-48.770305,164.72942095244133,196.82153031578454
2317,0.5300034,-2.651689,0.3397979,68.63406,23.60822,335.756,0.6198733,2.328082,0.0,56.07890000000009,1.738242,-1.685465,2.178407,-148.7673,188.7922,-301.4971,1.0,3.141593,0.8077819,Alone,-95.17654999999999,-138.2294,-63.450756,179.42112788418768,291.029904507115
2318,0.5543829,-2.630499,0.2718079,68.54145,20.22122,334.2276,0.0,1.454036,0.0,56.16210000000001,1.999544,-1.262132,2.557626,-152.9813,178.424,-287.9867,1.0,3.141593,0.935878,Alone,-101.8811,-127.402,-76.854404,180.32644718788538,545.5218666060541
2319,0.4573463,-2.680289,0.1691586,68.88451,28.61558,334.3186,0.0,1.70569,0.0,56.244500000000016,2.243132,-0.7241452,2.589845,-161.2159,168.2145,-296.3909,1.0,3.141593,0.5089679,Alone,-102.55000999999999,-106.02900000000001,-86.85423,171.17917706570796,218.73298513817642
2320,0.5355815,-2.643054,0.3139032,66.69569,31.0519,335.7246,0.7066379,2.671068,0.0,56.32740000000001,2.724348,-0.3594868,2.368877,-175.693,171.3241,-336.9566,1.0,3.141593,0.0,Alone,-91.76959,-86.4037,-95.559282,158.17342823247407,264.28705569422266
2321,0.602064,-2.614162,0.2378408,66.87102,39.79062,336.0596,0.0,1.377366,0.0,56.41020000000003,-2.873713,-0.2662404,1.929632,-181.1632,178.9676,-354.7267,1.0,2.969927,0.5391462,Alone,-82.15642,-65.4331,-89.540737,138.01706961578907,221.95368189261245
2322,0.5423146,-2.659408,0.2082305,69.10576,33.15097,337.0822,0.0,1.786272,0.0,56.49310000000003,-1.254551,-0.2336239,1.481776,-175.2234,184.2849,-374.0486,0.8857206,2.245218,1.0,Alone,-69.69389,-58.934799999999996,-76.690272,119.2138698885582,233.03424731559036
2323,0.5393111,-2.653729,0.2049168,70.47409,12.27605,332.9168,0.0,2.089029,0.0,56.5761,-0.7387382,-0.12877,1.369076,-168.5343,175.0833,-376.735,0.6798267,1.35111,1.0,Alone,-62.12927,-53.421599999999984,-62.574096999999995,103.09913264745882,204.46923532954716
2324,0.6389943,-2.610363,0.1923886,66.84059,28.74537,334.6432,0.0,1.223115,0.0,56.65910000000008,-0.4836868,-0.1425688,1.226198,-155.7263,162.2983,-344.2262,0.3313324,1.320264,0.0,Alone,-53.6932,-37.52900000000001,-40.872989,77.21390287399105,267.89777636017124
2325,0.5491493,-2.600734,0.2129742,72.45194,41.00655,341.4063,0.2209729,1.914972,0.0,56.74170000000004,-0.7993333,-0.4006723,1.149531,-143.5187,168.7536,-358.8761,0.2122529,1.003989,0.0,Alone,-41.07811,-24.639799999999994,-18.888599999999997,51.49087370760084,208.6946446381623
2326,0.5469319,-2.672346,0.311104,73.08283,5.404002,333.8736,0.9147743,2.767864,0.1842436,56.82440000000008,-0.5203888,-0.3155788,1.036526,-144.1851,163.5478,-349.9015,0.0,0.4912263,0.0,Alone,-38.9093,-26.660900000000012,2.9217700000000004,47.25752802710803,264.3890671449098
2327,0.497152,-2.608099,0.192092,77.21674,22.88788,341.1252,0.3370465,1.899006,0.0,56.90719999999999,-0.05146104,-0.04919638,0.8880984,-141.4137,149.6813,-305.2144,0.0,0.3324964,0.0,Alone,-41.81242,-30.413599999999988,27.88335,58.74305693815142,378.66988097516435
2328,0.4545304,-2.625384,0.1377683,76.17017,31.95844,341.8357,0.0,2.150611,0.2269664,56.99020000000007,0.4436301,0.3640416,0.6906572,-134.7241,132.5145,-283.5174,0.0,0.0,0.0,Alone,-47.00457,-41.854,50.94056,80.96991768551145,243.2226298526284
2329,0.5118908,-2.603874,0.2337421,74.82357,25.78453,339.7364,0.6785086,2.783027,0.0,57.0729,0.5970834,0.6267141,0.5197044,-130.437,131.4237,-269.7698,0.0,0.0,0.0,Alone,-47.75213,-45.320199999999986,73.00094,98.3022059185881,248.69866692604808
2330,0.546198,-2.557165,0.1386326,71.31339,23.95127,335.1903,0.0,1.265555,0.0,57.15570000000002,0.8279257,0.8852488,0.4067105,-127.4174,130.1698,-264.3246,0.0,0.0,0.0,Alone,-59.56283,-56.040499999999994,74.073632,110.34115875560816,253.43146751933565
2331,0.5681038,-2.601445,0.1567429,73.44694,15.37646,335.2549,1.0,2.634748,0.157333,57.239200000000096,1.094717,1.228631,0.1660798,-124.2882,138.7906,-235.9123,0.0,0.0,0.0,Alone,-66.92796,-77.1253,71.44432,124.62726262786165,221.50064052228336
2332,0.6588465,-2.496638,0.2286955,74.84682,2.343362,331.6689,0.3538409,1.791486,0.4015058,57.32220000000007,1.295835,1.448186,0.03720097,-131.8239,151.4541,-251.5418,0.0,0.3992807,0.4865121,Alone,-74.58992,-88.98259999999999,63.06155,132.12992982957684,172.33728730538382
2333,0.4229462,-1.94002,0.07102652,83.31075,30.04938,340.6759,0.0,0.6058411,0.0,57.40420000000006,1.354033,1.643233,-0.6182861,-131.1622,150.8448,-267.4834,0.0,0.5048266,0.7691925,Alone,-90.13655,-87.64690000000002,46.13395,133.92131297189033,337.4223296415825
2334,0.7273892,-0.6540518,0.1375565,80.09127,5.361793,335.5246,0.02342141,1.590129,0.8621249,57.487300000000005,1.334845,1.657752,-0.6433189,-134.3228,157.173,-231.8352,0.0,0.0,0.0,Alone,-93.43469999999999,-83.1217,42.15381,131.97046590997587,164.12356602122347
2335,0.6917755,-0.228076,-0.09300359,86.82933,-90.52921,264.3765,0.0,1.612134,1.0,57.57030000000009,1.386323,1.765985,-0.9347739,-139.1784,162.7089,-219.2903,0.0,0.0,0.0,Alone,-117.57406,-73.86519999999999,38.44697,144.07601069610615,187.97572950472465
2336,0.6960456,-0.1861127,-0.06348528,90.47167,-72.57677,268.5832,0.0,1.396316,0.8677179,57.6531,1.509098,2.000103,-1.439817,-136.2112,158.7896,-225.0949,0.0,0.5033714,0.3324557,Alone,-126.21159,-57.4941,28.097890000000003,141.50769734396147,210.3664943144943
2337,0.6857539,0.19384,-0.1201328,87.89891,28.42096,324.2602,0.0,0.3252496,0.0,57.73560000000009,1.647643,2.047043,-1.722227,-147.0448,168.4035,-250.1569,0.0,1.070544,0.8909717,Alone,-143.71904,-60.612900000000025,9.243569999999998,156.25149500493268,181.59847995137147
2338,0.5580967,-0.09966822,-0.1727544,90.33693,-39.87916,267.4352,0.0,1.667351,1.0,57.8184,1.677272,2.023713,-1.789478,-151.8943,179.9978,-256.0579,0.5581569,3.141593,0.7292278,Alone,-153.43281,-59.29939999999999,10.502989999999997,164.82827070559284,189.48544764319107
2339,0.6239124,0.03096915,-0.2191996,88.94409,-21.19642,272.5282,0.0,1.368719,1.0,57.90120000000002,1.563175,1.960425,-1.55227,-135.3697,158.0468,-223.7583,1.0,3.141593,0.4889079,Alone,-138.44996999999998,-29.11579999999998,24.684459,143.61562073383095,344.0310534209239
2340,0.5629229,0.1001644,-0.1993155,90.56638,-3.776433,267.5802,0.05106796,1.237745,0.5862529,57.98430000000008,1.502264,1.812291,-1.30679,-125.1914,139.8445,-214.8818,1.0,3.141593,0.7446572,Alone,-123.342509,-5.7786000000000115,38.298140000000004,129.28075754664607,446.8912385387829
2341,0.4413013,-0.02195204,-0.2782165,93.54073,22.96699,281.7862,0.4113888,2.103591,1.0,58.06680000000006,1.339008,1.451702,0.244155,-118.0389,129.0898,-194.9127,1.0,3.141593,0.4957573,Alone,-105.5568499,20.043199999999985,58.71586,122.43990625033462,472.2091005017013
2342,0.3935948,0.09859072,-0.2375078,101.814,20.37045,277.0873,0.0,0.9951593,0.0,58.15000000000009,0.7773983,0.6994794,0.8029062,-123.8812,132.755,-224.3713,1.0,2.958554,0.5001217,Alone,-77.36539900000001,42.10080000000002,90.40709,126.21934972632882,622.1645875138225
2343,0.4653428,0.1655817,-0.2504789,106.1829,-1.844328,248.9247,0.06215676,0.9215082,0.0,58.23310000000004,0.374332,0.4831769,0.6698853,-120.8754,116.3416,-257.8215,0.3101342,1.747693,0.0,Alone,-71.863911,84.78659999999999,107.37637000000001,154.54084922166314,744.8082625289007
2344,0.4799465,-0.1139772,-0.3361568,108.4509,21.81129,265.207,0.6514009,1.927126,1.0,58.31540000000007,0.2717133,0.3598253,0.6664019,-117.7803,101.0392,-246.2822,0.0,0.0,0.0,Alone,-64.07176600000001,120.65200000000002,114.42634000000001,178.2006834671359,177.36908533505607
2345,0.5044976,-0.1187914,-0.310771,106.7777,21.5659,262.8166,0.0,1.566105,1.0,58.398900000000026,0.403448,0.4937066,0.6365363,-115.0086,102.3381,-247.8947,0.0,0.0,0.0,Alone,-67.543543,118.3695,117.64697000000001,180.03965752417923,140.8034529261829
2346,0.4268695,0.0781687,-0.2110497,101.5818,9.557657,245.4906,0.0,0.6237046,0.0,58.481,0.7273235,0.6960989,0.6224572,-113.5693,107.5964,-245.4467,0.0,0.0,0.0,Alone,-68.584642,87.73320000000001,106.22872000000001,153.90096963094993,420.77853057410437
2347,0.5139574,-0.1119303,-0.2284134,85.61269,15.26681,238.709,0.240124,1.554348,0.7993847,58.5643,0.9100146,0.8690971,0.5925093,-115.7164,122.153,-227.9303,0.0,0.0,0.0,Alone,-72.952786,72.03359999999998,90.38862,136.6786418560932,226.37231865072306
2348,0.5545012,-0.2168203,-0.2829111,75.80597,18.19891,238.932,0.4843253,1.910769,1.0,58.64670000000001,1.069155,1.128846,0.4291423,-119.9383,137.6282,-230.8325,0.0,0.0,0.0,Alone,-85.09764,48.51759999999999,76.67731,124.39845542516072,352.60192719096784
2349,0.6325485,0.04860242,-0.2010432,75.81237,7.326717,233.9366,0.0,0.2698086,0.0,58.729600000000005,1.071873,1.236432,0.1572339,-136.3235,155.5386,-259.6264,0.0,0.1395234,0.0,Alone,-101.91157,22.334300000000013,69.67187,125.45500598083682,434.597892262217
2350,0.6541699,-0.05463508,-0.1627821,76.12981,12.16416,229.4053,0.0,1.016618,0.299132,58.81260000000009,1.054317,1.309854,0.07591,-154.1386,170.1226,-256.3742,0.0,0.3141147,0.0,Alone,-117.10963999999998,16.126300000000015,61.80507,133.39637180345085,225.4266003210564
2351,0.5761066,-0.2727,-0.2641721,74.05434,13.81363,233.6477,0.6064473,1.861757,1.0,58.895200000000045,1.068833,1.477499,0.03732517,-167.4914,179.8915,-255.6185,0.01344313,1.378533,0.2408623,Alone,-136.31465,8.877499999999998,45.6624,144.0331509918203,294.5407122977209
2352,0.6755121,-0.06561099,-0.2410651,70.94374,13.97276,233.4098,0.0,0.2083611,0.0,58.97800000000007,1.024227,1.466363,0.3366182,-169.4963,182.294,-282.3747,0.4324814,2.436995,0.4449494,Alone,-130.02850999999998,-1.413000000000011,36.05818,134.94295953006403,184.3781090288675
2353,0.7303116,-0.174723,-0.2650529,71.0248,35.15891,246.1197,0.06189322,1.117146,0.2911835,59.06090000000006,0.9424727,1.67373,0.7058777,-167.0265,175.2494,-313.3406,0.3753267,2.534183,0.5573035,Alone,-116.28309999999999,17.277199999999993,30.68823,121.49908825165272,542.8550393644073
2354,0.7553329,-0.4835085,-0.3422205,72.44102,10.67271,231.8363,0.7203497,1.905167,1.0,59.144100000000094,1.057686,2.118005,1.158389,-164.2068,166.5378,-355.0855,0.2054316,2.306026,0.3168488,Alone,-101.6001,45.24840000000003,26.663894999999997,114.37203031834763,337.61761661878603
2355,0.8233033,-1.018474,-0.259061,69.21786,4.779524,231.8657,0.0,0.758984,0.0,59.22649999999999,1.268469,2.985724,1.251207,-130.2918,146.634,-322.8998,0.4159162,2.018959,0.1980212,Alone,-73.37561,58.360600000000005,20.130215,95.89142470095189,373.9190522786602
2356,0.7709382,-1.895327,0.1240641,68.45181,15.20668,245.3177,0.0,0.0,0.0,59.309400000000096,1.337146,-2.662229,1.324322,-104.1904,135.0763,-301.7137,0.6095408,2.19027,0.9748933,Alone,-26.43043,69.93449999999999,11.190992000000001,75.59523941478697,264.6633867356526
2357,0.567298,-2.424345,0.09820536,61.38195,0.323184,237.3885,0.0,0.2094346,0.0,59.3922,1.389315,-2.584138,1.429036,-84.16032,131.6737,-297.0212,0.3682772,2.944861,0.8582277,Alone,15.804480000000005,71.44319999999999,-12.630502,74.25255547846419,161.417164060146
2358,0.4101362,-2.355088,0.1088559,57.91656,12.78395,246.1162,0.0,0.3045638,0.0,59.47500000000002,1.08436,-2.901675,1.348024,-88.62144,132.999,-264.0562,0.0,1.782175,0.0,Alone,29.805869999999995,74.19469999999998,-26.52747,84.24339771844318,140.90718778308934
2359,0.6427469,-1.378245,0.2310927,60.3965,46.77203,263.3183,0.4483096,1.843941,0.2086141,59.55790000000002,1.111644,-2.839335,1.327031,-94.73146,139.4102,-265.6641,0.0,1.79567,0.0,Alone,23.784550000000003,82.74610000000001,-23.726272,89.3059788980026,102.57501131333109
2360,1.074417,-0.7020459,0.06470819,55.22425,-7.667981,219.932,1.0,3.141593,0.9718431,59.64070000000004,1.417336,-2.529718,1.449229,-106.6564,152.4917,-259.3081,0.0,1.752722,0.0,Alone,-12.171889999999998,63.128799999999984,-29.229470000000003,70.62409087622295,257.3295629209402
2361,1.254589,-1.072389,0.03664645,44.97983,-8.127274,226.6778,1.0,3.141593,0.9483342,59.72350000000006,1.71557,-2.297134,1.721936,-126.0219,170.3571,-268.2608,0.0,1.618064,0.0,Alone,-54.985240000000005,25.272899999999993,-55.97688,82.43486632973939,573.5396303741644
2362,1.216644,-0.9968059,-0.1629714,47.34499,-9.701569,227.0012,1.0,3.141593,1.0,59.80630000000008,1.940499,-2.14446,2.022137,-147.2185,182.8568,-279.8246,0.0,1.820017,0.0,Alone,-94.92605999999999,5.053200000000004,-83.22722999999999,126.34580923337543,264.81903070571514
2363,1.099896,-0.6563281,-0.2964162,52.13873,-6.915384,221.987,0.4392176,2.112032,0.0,59.88920000000007,2.149157,-1.880364,2.441511,-152.7252,181.3476,-288.7917,0.0,2.480731,0.0,Alone,-120.87703,11.1173,-101.52705,158.24851538833911,356.68959329864896
2364,0.8787987,-0.1529411,-0.3879067,50.675,3.111355,218.738,0.0,0.0,0.0,59.97210000000007,2.194325,-1.331771,2.845967,-150.8303,164.9388,-292.5675,0.0,2.489062,0.3403804,Alone,-137.152552,11.199899999999985,-111.914058,177.3725363695013,199.8871632759833
2365,0.7589657,-0.04442078,-0.3282845,41.09406,7.635567,225.8506,0.0,0.0,0.0,60.05490000000009,2.511113,-0.7395025,2.82441,-160.7719,169.5033,-326.7357,0.0,2.17283,0.5900336,Alone,-142.60432200000002,5.119599999999991,-131.31214,193.92029565937466,299.7789940053654
2366,0.6469728,-0.009363847,-0.2575943,25.65432,5.058812,229.2472,0.0,0.0,0.0,60.1377,2.940062,-0.5688764,2.640684,-167.9465,168.0568,-349.5041,0.0,1.728608,0.0,Alone,-133.33675100000002,4.352100000000007,-146.1219,197.8616678420962,164.45970486463972
2367,0.5646564,0.02228106,-0.1933745,12.79016,18.58434,230.1708,0.0,0.2259234,0.0,60.22070000000008,-2.879924,-0.3207954,1.932024,-181.0962,175.512,-361.6062,0.01787494,1.548583,0.6162741,Alone,-108.30777,-1.0824999999999818,-141.68544,178.34379371488234,196.68071581144602
2368,0.8085119,-0.2615437,-0.1401089,11.31385,-7.694828,214.654,1.0,2.930489,0.5103069,60.30340000000001,-1.491901,-0.08888026,1.56367,-185.3825,185.2786,-371.8923,0.0,1.092681,0.0,Alone,-102.22114,12.593999999999994,-112.85308,152.7860856373577,571.9084004608117
2369,1.316841,-1.054043,-0.1918762,23.00068,-31.6404,211.8949,1.0,3.141593,0.5223232,60.38650000000007,-0.07255208,-0.07470043,1.236616,-180.4947,190.1041,-384.6396,0.0,1.156489,0.0,Alone,-102.61679,36.65730000000002,-47.255579000000004,118.77311555995887,541.9105114195963
2370,1.398863,-1.235126,-0.1327126,38.48969,-24.57721,209.1894,1.0,3.141593,0.5936723,60.46930000000009,0.7822268,0.3660327,1.088157,-171.94,175.1131,-325.1895,0.0,0.7825301,0.0,Alone,-109.320306,39.29560000000001,-15.137139999999999,117.15035847436933,311.76516259969924
2371,1.105259,-0.6669039,-0.4015553,46.42465,-26.09174,204.0442,0.5623348,2.115744,0.1473192,60.551900000000046,0.9817563,0.7408649,0.8617737,-159.4745,177.0884,-297.6696,0.0,0.0,0.0,Alone,-110.220315,16.6378,-12.892540000000002,112.212084087191,456.30051483372625
2372,0.8657987,-0.2861248,-0.3801748,32.50969,-11.20352,208.8238,0.0,0.0,0.0,60.63530000000003,1.055904,0.9945787,0.7011558,-160.2839,180.5442,-322.3942,0.0,0.0,0.0,Alone,-117.153323,-22.520100000000014,-39.0383,125.52308497181835,495.7508648276265
2373,0.8185179,-0.2688102,-0.3533419,19.29667,-18.66564,206.3884,0.0,0.0,0.0,60.717500000000086,1.172682,1.283218,0.4311152,-157.8453,177.9246,-309.7288,0.0,0.0,0.0,Alone,-132.67471400000002,-44.875,-55.17634,150.5349589157861,208.82754431590493
2374,0.7544026,-0.1765363,-0.3065112,20.00746,-29.48824,197.1547,0.0,0.2231025,0.0,60.80040000000008,1.275073,1.625398,-0.4065217,-147.3202,173.7587,-260.3998,0.0,0.2344794,0.0,Alone,-142.513094,-43.815,-57.58977,159.83215507245635,214.66587438754397
2375,1.145351,-0.7197937,-0.1907695,19.10349,-32.98719,201.8741,1.0,3.141593,0.461428,60.883500000000026,1.371567,1.886278,-1.045087,-141.2164,168.7337,-251.0592,0.0,0.3923092,0.291359,Alone,-142.068734,-13.346000000000004,-40.214150000000004,148.25255059048817,444.18508870893123
2376,1.439866,-1.366516,0.1040281,24.29042,-30.38521,201.8903,1.0,3.141593,0.7119272,60.96720000000005,1.402685,2.06372,-1.256243,-133.1444,162.5674,-240.9376,0.0,0.5000952,0.7410936,Alone,-142.17979,8.131299999999982,-13.822373999999998,143.08133612435262,231.88502015316345
2377,1.29639,-1.004307,-0.2372638,31.50578,-31.05464,205.3516,1.0,3.141593,0.5100978,61.05010000000004,1.121633,2.151151,-0.7995253,-130.9298,166.8523,-221.4513,0.0,0.7245964,0.4358661,Alone,-146.074663,7.654899999999998,-1.2492739999999998,146.28043392778352,68.47102471448342
